gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,-0.9819876595843173,1.016130072974544,-0.9569267538639185,0.0381031276336077,0.07869476540805849,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,0.9782367619480544,0.5253962199459543,1.016130072974544,-0.9569267538639185,0.8967241423779364,-1.497159032089491,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-0.4471095087832532,1.016130072974544,-0.9569267538639185,-1.1814324229279733,1.1926584588973863,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,1.9692762072618977,-0.9530986027504631,-1.022247413814838,0.1850192148907317,1.016130072974544,-0.9569267538639185,0.845733807144225,0.39248417292607124,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.47677093350949395,-0.9841259761879441,-0.9569267538639185,0.871668671208761,-1.1793683952075293,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,-0.9333623731478569,-0.9841259761879441,-0.9569267538639185,-1.54067157104406,-1.7206333025478568,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,1.6437778079845429,-0.9841259761879441,-0.9569267538639185,-1.682280688681798,-1.681959397988466,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.1764888053301588,-0.9841259761879441,1.0450120617509737,1.6052853646998146,0.015550204583294872,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.1764888053301588,-0.9841259761879441,-0.9569267538639185,-1.0813249174119701,0.8254721409797277,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-0.30123364947387204,-0.9841259761879441,1.0450120617509737,1.0828130203525306,-1.363498481532724,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-1.7113669561312228,1.016130072974544,1.0450120617509737,0.1869172411652486,-1.0051345276164887,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.0306129460207776,-0.9841259761879441,-0.9569267538639185,-0.8366396258176252,-0.6270324922820943,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,-1.3709899510760002,-0.9841259761879441,1.0450120617509737,-1.299585542036299,0.034039523180363386,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,0.03914335558135059,-0.9841259761879441,-0.9569267538639185,-0.03740516649401947,-0.39841915431149,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.8171479385647166,-0.9841259761879441,-0.9569267538639185,-0.34484709885938,0.2019667285724872,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,0.9143985114376373,1.016130072974544,-0.9569267538639185,0.6585840214994335,0.6490911708060823,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.9801960588196068,-0.5078007830046403,1.049209386221098,0.9782367619480544,0.3795203606365732,1.016130072974544,-0.9569267538639185,1.3651525169113776,1.6439343384547056,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,-0.15535779016449092,-0.9841259761879441,1.0450120617509737,1.0246749091065317,1.526440886175188,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-1.3709899510760002,1.016130072974544,1.0450120617509737,-0.8022895035788469,0.23947146008654913,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.4196152375124607,1.016130072974544,-0.9569267538639185,1.278294197216289,0.8246750124550706,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.4682405239489211,-0.9841259761879441,1.0450120617509737,1.1215420122578919,1.597898937570384,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-0.05810721729157016,-0.9841259761879441,1.0450120617509737,1.4510896138265996,-1.4968222961125592,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,-0.5078007830046403,1.049209386221098,-1.022247413814838,-0.9333623731478569,-0.9841259761879441,1.0450120617509737,-0.16825525028662144,-1.774530753538993,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.6627416696947626,-0.9841259761879441,-0.9569267538639185,0.8984491930879506,-1.6883145578284189,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,1.9692762072618977,-0.9530986027504631,-1.022247413814838,-0.4471095087832532,-0.9841259761879441,1.0450120617509737,0.2895123588017111,0.21529021165220733,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,1.5951525215480826,1.016130072974544,1.0450120617509737,-0.6782054003172043,0.9270118858763825,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,1.9692762072618977,1.049209386221098,-1.022247413814838,0.3308950742001128,-0.9841259761879441,1.0450120617509737,1.6758298355112677,-0.48498002948737934,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-0.7874865138384758,-0.9841259761879441,-0.9569267538639185,-1.615083345618652,0.15067646315436456,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,-1.022247413814838,-0.4471095087832532,-0.9841259761879441,1.0450120617509737,-1.1884037533082485,0.04766353451422022,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,0.8171479385647166,1.016130072974544,1.0450120617509737,1.32513595977418,-1.4565097749329952,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.8171479385647166,-0.9841259761879441,-0.9569267538639185,-1.5384818298311074,-0.6472679847765996,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,1.3520260893657807,-0.9841259761879441,1.0450120617509737,1.305442268100773,-1.7252935346931204,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-0.7874865138384758,-0.9841259761879441,-0.9569267538639185,0.7148093431860839,-1.3996574109628237,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,-1.1764888053301588,1.016130072974544,-0.9569267538639185,-1.6206711911943492,1.1019231570782713,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,1.9692762072618977,-0.9530986027504631,0.9782367619480544,0.9630237978740978,-0.9841259761879441,-0.9569267538639185,-0.2692442439303221,1.164557079107935,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9801960588196068,1.9692762072618977,1.049209386221098,-1.022247413814838,0.5740215063824147,-0.9841259761879441,-0.9569267538639185,0.8499052110953267,1.066559349072676,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,1.9692762072618977,-0.9530986027504631,0.9782367619480544,0.8171479385647166,-0.9841259761879441,-0.9569267538639185,0.2600570500576796,0.7985178987468631,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.32236466463954,1.016130072974544,-0.9569267538639185,1.4742712332710433,1.0357567364385094,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.7685226521282562,-0.9841259761879441,1.0450120617509737,1.2394375765898613,0.5993044673125058,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,1.9692762072618977,-0.9530986027504631,0.9782367619480544,0.3308950742001128,-0.9841259761879441,-0.9569267538639185,-0.6019841967495794,0.5952050423374434,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.47677093350949395,-0.9841259761879441,1.0450120617509737,-1.455653941395598,0.5863870470372645,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,0.7685226521282562,1.016130072974544,1.0450120617509737,1.5031344152210362,0.03937361985429444,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,0.9782367619480544,0.4281456470730336,-0.9841259761879441,-0.9569267538639185,0.03353133235188699,-0.4982798246927137,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.1764888053301588,-0.9841259761879441,1.0450120617509737,-1.4908634402434333,0.8105650633770126,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,1.9692762072618977,-0.9530986027504631,-1.022247413814838,-0.009481930855109786,-0.9841259761879441,1.0450120617509737,1.063663496390138,-0.7291216265876749,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,-0.6416106545290946,1.016130072974544,1.0450120617509737,1.2424060296509718,0.14233833172573465,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.7113669561312228,1.016130072974544,-0.9569267538639185,0.4539217099710245,-0.24850304805268372,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.1278635188936983,-0.9841259761879441,1.0450120617509737,-0.20663918960028335,-0.8076981824252856,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.32236466463954,1.016130072974544,1.0450120617509737,0.5322200835099259,0.034039523180363386,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-0.10673250372803053,1.016130072974544,-0.9569267538639185,0.6854228749606446,-0.8714572409823818,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,1.9692762072618977,-0.9530986027504631,0.9782367619480544,-0.5929853680926342,1.016130072974544,1.0450120617509737,1.3268142310184703,-0.6911349511747958,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.6627416696947626,-0.9841259761879441,1.0450120617509737,1.5430768114821478,-1.2181206577524717,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-0.9819876595843173,-0.9841259761879441,1.0450120617509737,0.023323125597407755,1.1416058001149212,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.2251140917666192,1.016130072974544,-0.9569267538639185,1.0014296304422674,0.29820630349774424,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,1.9692762072618977,-0.9530986027504631,-1.022247413814838,0.8171479385647166,1.016130072974544,1.0450120617509737,1.5728422202329693,0.3925744222357292,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,-1.022247413814838,-0.6416106545290946,1.016130072974544,1.0450120617509737,-1.226365639559578,1.1329745006113283,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9801960588196068,1.9692762072618977,1.049209386221098,0.9782367619480544,-0.39848422234679276,-0.9841259761879441,-0.9569267538639185,-1.6840579117953112,-0.5711615754870817,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.28226978776365247,-0.9841259761879441,-0.9569267538639185,1.2439800330715125,-1.1037868203648409,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,0.9782367619480544,-0.5929853680926342,1.016130072974544,-0.9569267538639185,-1.0748173449830167,0.034039523180363386,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,1.1088996571834788,1.016130072974544,1.0450120617509737,-1.600726011073695,0.8192154213681454,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,1.3520260893657807,1.016130072974544,-0.9569267538639185,-1.1958948964902627,0.39641302421493346,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9801960588196068,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-0.4471095087832532,1.016130072974544,-0.9569267538639185,-0.4248372796796244,-1.058456149373805,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-1.0306129460207776,-0.9841259761879441,-0.9569267538639185,-0.9922372198359016,-1.2770684331626454,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,0.47677093350949395,1.016130072974544,1.0450120617509737,-0.6962725317105568,-1.3640448783141332,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.9801960588196068,1.9692762072618977,-0.9530986027504631,0.9782367619480544,1.011649084310558,-0.9841259761879441,-0.9569267538639185,1.6099617313262078,0.4452331583921008,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,0.9782367619480544,-0.49573479521971353,1.016130072974544,-0.9569267538639185,0.6775816299122513,-1.7942112157783512,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,0.7685226521282562,1.016130072974544,-0.9569267538639185,0.7043811541345184,-1.7292745444289939,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.020204061220407,1.9692762072618977,1.049209386221098,0.9782367619480544,0.23364450132719208,1.016130072974544,-0.9569267538639185,-1.4210343621286976,-0.40478208714490066,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,0.9782367619480544,1.0602743707470184,1.016130072974544,-0.9569267538639185,0.7728984813278933,0.6719719644609173,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,0.9782367619480544,0.47677093350949395,1.016130072974544,1.0450120617509737,0.797838601189667,0.6851354511906798,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,1.9692762072618977,1.049209386221098,-1.022247413814838,-0.15535779016449092,-0.9841259761879441,1.0450120617509737,0.5238630910433755,-0.2600532927971091,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9801960588196068,-0.5078007830046403,1.049209386221098,0.9782367619480544,-0.009481930855109786,1.016130072974544,-0.9569267538639185,-0.9606726480204105,0.6709863289687592,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.020204061220407,-0.5078007830046403,1.049209386221098,-1.022247413814838,-1.5168658103853814,1.016130072974544,-0.9569267538639185,-0.2908728822217798,0.06453879042595906,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-1.4682405239489211,1.016130072974544,-0.9569267538639185,1.1658918032030101,1.6908733127839413,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.020204061220407,-0.5078007830046403,-0.9530986027504631,-1.022247413814838,-0.5929853680926342,-0.9841259761879441,1.0450120617509737,0.5598540456299321,-1.2150069849472742,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
